insertId,jsonPayload.disposition,jsonPayload.connection.src_ip,jsonPayload.connection.dest_ip,jsonPayload.connection.dest_port,jsonPayload.remote_location.region,jsonPayload.remote_location.city,jsonPayload.remote_location.country,jsonPayload.remote_location.continent,jsonPayload.instance.vm_name,receiveTimestamp
781,deny,52.144.26.20,250.157.82.161,80,Wherever,Brody,Ukraine,Wherever,113eebd8-80e0-466e-a1a7-2644a312158b,2019-08-17 22:37:11 UTC
782,allow,199.94.126.55,70.24.181.73,80,Wherever,Muxagata,Portugal,Wherever,33a69f0d-f0ba-4ee2-a728-2568e34965fa,2019-08-17 22:37:11 UTC
783,allow,99.139.74.135,214.157.41.235,80,Wherever,Tankhoy,Russia,Wherever,e1e394c6-2dfe-48f7-97d7-db13beb584b3,2019-08-17 22:37:11 UTC
784,allow,167.253.68.74,136.12.50.184,80,Wherever,Salyan,Azerbaijan,Wherever,e603570b-685b-45d2-9995-089d89ae54e9,2019-08-17 22:37:11 UTC
785,allow,240.161.153.156,184.90.40.166,80,Wherever,Nakkila,Finland,Wherever,7cbfdc55-18c3-4560-9b21-e0be57b4ac88,2019-08-17 22:37:11 UTC
786,deny,57.220.140.137,54.77.207.4,80,Wherever,Guyi,China,Wherever,b9c00dc3-fa61-4bfd-b42b-742d5924d388,2019-08-17 22:37:11 UTC
787,allow,244.1.42.98,185.91.113.76,80,Wherever,Uppsala,Sweden,Wherever,05f9c3ae-0887-421f-8925-5758069a1e0b,2019-08-17 22:37:11 UTC
788,deny,175.220.179.51,98.59.204.255,80,Wherever,Delicias,Venezuela,Wherever,ab3c4bb6-64c1-41e5-aae1-91d7307f796c,2019-08-17 22:37:11 UTC
789,deny,118.202.158.253,51.14.30.154,80,Wherever,Nsukka,Nigeria,Wherever,20f6fb82-d059-4426-b5f3-31c8e4ecf161,2019-08-17 22:37:11 UTC
790,allow,147.249.95.24,221.163.167.184,80,Wherever,Pulau Pinang,Malaysia,Wherever,60185bca-4290-4a80-9d6e-5140d7d1f056,2019-08-17 22:37:11 UTC
791,allow,25.163.16.118,210.96.6.132,80,Wherever,Washington,United States,Wherever,ae963ba4-90dd-424c-8190-10a91446cfc5,2019-08-17 22:37:11 UTC
792,allow,115.203.228.165,190.51.55.108,80,Wherever,Gameleira,Brazil,Wherever,00c900cd-901f-4be9-9a39-22dfe07d8a4c,2019-08-17 22:37:11 UTC
793,allow,162.143.58.42,230.39.80.29,80,Wherever,Farkhor,Tajikistan,Wherever,0992a31a-4092-4941-8d91-3a27d2c1dfda,2019-08-17 22:37:11 UTC
794,allow,130.163.212.117,5.39.245.245,80,Wherever,Tatou,China,Wherever,b510faa9-2dc0-404a-81ce-45d2d60352cb,2019-08-17 22:37:11 UTC
795,allow,32.145.97.190,104.84.43.121,80,Wherever,Cha’anpu,China,Wherever,8ae08a17-abaf-48ab-a563-8b5e6fc300b3,2019-08-17 22:37:11 UTC
796,deny,99.97.249.189,137.229.89.95,80,Wherever,Zhagang,China,Wherever,d623a964-afed-46cc-a4c9-7b9885840202,2019-08-17 22:37:11 UTC
797,deny,186.35.225.72,128.153.66.212,80,Wherever,Cachada,Portugal,Wherever,a22f0b5a-97f4-4735-986b-bfdb2841cb13,2019-08-17 22:37:11 UTC
798,allow,183.198.87.228,59.22.57.70,80,Wherever,Sacramento,United States,Wherever,c5df1c7e-f580-4b80-a6e4-d15209af0e80,2019-08-17 22:37:11 UTC
799,deny,233.172.69.2,123.12.142.195,80,Wherever,Selaawi,Indonesia,Wherever,06b924d3-0d93-4e50-85c9-52d95c495563,2019-08-17 22:37:11 UTC
800,deny,224.137.202.135,93.22.99.58,80,Wherever,Xianxi,China,Wherever,05a0588e-33ba-4ef0-8bff-9f5b8d25519d,2019-08-17 22:37:11 UTC
801,allow,248.52.59.151,71.30.17.59,80,Wherever,Laagri,Estonia,Wherever,951ff717-5b4c-464c-8e67-04ec56119c94,2019-08-17 22:37:11 UTC
802,allow,158.18.201.112,140.236.28.191,80,Wherever,Barreiras,Brazil,Wherever,0ff1d275-0959-4c2c-91e2-2e619ff73907,2019-08-17 22:37:11 UTC
803,deny,145.103.7.128,103.89.124.19,80,Wherever,Annotto Bay,Jamaica,Wherever,1011f7ad-685e-4da7-af69-84b792a0a38d,2019-08-17 22:37:11 UTC
804,allow,215.109.0.49,131.22.26.34,80,Wherever,Mananum,Philippines,Wherever,cc4a6eb5-d643-49d6-97fd-211a92ce0da4,2019-08-17 22:37:11 UTC
805,allow,210.175.12.243,199.209.0.247,80,Wherever,Settat,Morocco,Wherever,dfbf0716-63ea-43c9-9064-13e7f138ecbc,2019-08-17 22:37:11 UTC
806,deny,254.133.71.237,2.113.212.95,80,Wherever,København,Denmark,Wherever,a9662678-30c4-4e1d-b8c6-b04f0a08267c,2019-08-17 22:37:11 UTC
807,allow,32.230.183.67,217.121.163.202,80,Wherever,Fort-de-France,Martinique,Wherever,0e77e76c-d546-44cb-b336-b21f04f56755,2019-08-17 22:37:11 UTC
808,deny,0.42.63.210,179.249.64.24,80,Wherever,Volnovakha,Ukraine,Wherever,78ca8ad9-b97f-46c4-855f-2983f0fd256e,2019-08-17 22:37:11 UTC
809,allow,232.67.143.227,242.11.31.235,80,Wherever,Houston,United States,Wherever,7a418307-a0ed-4da6-8586-cd26ccf08c23,2019-08-17 22:37:11 UTC
810,deny,251.224.248.77,213.187.25.198,80,Wherever,Igoumenítsa,Greece,Wherever,540ec5a2-6c7d-49cf-95f6-2f8bed93963b,2019-08-17 22:37:11 UTC
811,allow,57.158.97.182,80.199.79.100,80,Wherever,Digah,Azerbaijan,Wherever,62d0daa2-6b6c-41d6-8630-7f5000860d99,2019-08-17 22:37:11 UTC
812,allow,125.12.175.13,58.188.203.3,80,Wherever,Vidin,Bulgaria,Wherever,a85837b3-5ea7-4cd6-98c2-ed4386f82867,2019-08-17 22:37:11 UTC
813,allow,9.175.49.132,43.90.27.42,80,Wherever,Yahe,China,Wherever,e9ec487f-6c97-4ae5-b41a-5103baf3b2c8,2019-08-17 22:37:11 UTC
814,deny,55.235.170.237,141.56.154.230,80,Wherever,Neni,Nigeria,Wherever,5242e142-0c8a-4f41-bbc2-b1f6b4296a65,2019-08-17 22:37:11 UTC
815,allow,159.218.119.121,137.172.89.206,80,Wherever,Tejen,Turkmenistan,Wherever,2a189d72-727f-4edd-b1a7-482cbe2427cf,2019-08-17 22:37:11 UTC
816,deny,92.166.159.152,75.2.243.161,80,Wherever,Deshan,China,Wherever,95926c65-6caa-42f8-bb46-724e86557818,2019-08-17 22:37:11 UTC
817,deny,170.32.208.136,27.84.219.135,80,Wherever,Ventspils,Latvia,Wherever,2c09555d-4937-4865-bd56-4b8b93bedef6,2019-08-17 22:37:11 UTC
818,deny,57.187.253.101,6.59.160.81,80,Wherever,Ban Talat Nua,Thailand,Wherever,bb66da1c-d7fd-41ff-bc12-90b1fe537e17,2019-08-17 22:37:11 UTC
819,deny,42.46.118.123,240.186.136.39,80,Wherever,Haoshui,China,Wherever,fea3fd22-23c8-48b2-b4bd-dcdfbcbe27a1,2019-08-17 22:37:11 UTC
820,allow,212.171.128.250,25.18.191.212,80,Wherever,Nahiyat Ghammas,Iraq,Wherever,9abda323-020d-4521-a30a-0b78c7ba8fae,2019-08-17 22:37:11 UTC
821,deny,102.217.141.36,13.111.45.106,80,Wherever,Dacudao,Philippines,Wherever,e1449da9-697e-45e8-a457-1c363a447af6,2019-08-17 22:37:11 UTC
822,allow,231.11.23.39,169.82.154.68,80,Wherever,Bueng Khong Long,Thailand,Wherever,c0d5d9a7-ac96-4228-b9c1-dbf74d161dba,2019-08-17 22:37:11 UTC
823,deny,13.201.136.204,79.175.213.44,80,Wherever,Danbury,United States,Wherever,653503c2-4b65-4919-9c4a-07c4151fe7f4,2019-08-17 22:37:11 UTC
824,allow,199.32.30.2,220.123.137.9,80,Wherever,Zakamensk,Russia,Wherever,2e8a3ae3-d491-40ef-ad2c-2734a168745d,2019-08-17 22:37:11 UTC
825,allow,235.146.248.227,51.228.57.61,80,Wherever,Piedrancha,Colombia,Wherever,a6efa8e0-f494-4c3d-bec3-91ef3ea664f5,2019-08-17 22:37:11 UTC
826,allow,181.7.81.14,122.214.130.33,80,Wherever,Valinhos,Brazil,Wherever,23b9dde3-f3db-4706-acde-9c55ae02148f,2019-08-17 22:37:11 UTC
827,deny,142.56.191.15,126.12.60.28,80,Wherever,Jihuluntu Sumu,China,Wherever,04f200c5-42a9-40d2-8cf2-2ff3f7759d32,2019-08-17 22:37:11 UTC
828,allow,227.201.203.51,92.4.108.213,80,Wherever,Boca Suno,Ecuador,Wherever,27019920-ded1-4072-86aa-c43801fbaa72,2019-08-17 22:37:11 UTC
829,allow,14.146.144.15,88.184.94.30,80,Wherever,Caen,France,Wherever,f4061d8e-7768-4100-ba19-51ac7d8c0537,2019-08-17 22:37:11 UTC
830,allow,241.18.108.30,237.95.179.158,80,Wherever,Shifan,China,Wherever,d0ba0b2e-294f-4122-a0f4-870a16602ad0,2019-08-17 22:37:11 UTC
831,allow,166.229.126.24,159.68.220.126,80,Wherever,Sindanghayu,Indonesia,Wherever,97ff17bc-c687-4092-94e1-3f4978e691d8,2019-08-17 22:37:11 UTC
832,allow,51.125.206.0,63.81.88.65,80,Wherever,Chengbei,China,Wherever,e41f8d56-e097-4c00-8821-9887d57a4d62,2019-08-17 22:37:11 UTC
833,deny,145.192.127.220,225.111.83.177,80,Wherever,Otyń,Poland,Wherever,cb26f59c-736b-4281-b372-b84cc8d896ea,2019-08-17 22:37:11 UTC
834,deny,54.255.218.115,212.35.21.74,80,Wherever,Cikotok,Indonesia,Wherever,446b7cce-6d20-453f-85cc-b687ffc84a34,2019-08-17 22:37:11 UTC
835,allow,126.184.128.55,63.207.108.167,80,Wherever,Al Burayqah,Libya,Wherever,a7d6c6c2-e99c-4803-96b9-53a0c322e327,2019-08-17 22:37:11 UTC
836,allow,197.207.42.96,125.51.105.213,80,Wherever,Jawor,Poland,Wherever,83ec5826-e048-4b80-b0e1-8aaadac5442b,2019-08-17 22:37:11 UTC
837,allow,61.230.111.206,35.80.64.213,80,Wherever,Requião,Portugal,Wherever,d70d2b63-465d-4439-9f62-c28bdd9249d9,2019-08-17 22:37:11 UTC
838,allow,115.127.97.31,182.59.92.6,80,Wherever,Raffingora,Zimbabwe,Wherever,21bb1f15-db3e-4942-85f7-b923b879330d,2019-08-17 22:37:11 UTC
839,allow,166.32.195.20,16.21.181.178,80,Wherever,Versailles,France,Wherever,35662f45-56c2-462a-8478-d40f121b6843,2019-08-17 22:37:11 UTC
840,allow,161.163.191.22,194.219.112.115,80,Wherever,Kan’onjichō,Japan,Wherever,0274c13b-8f9a-46e6-9848-de5d55a74828,2019-08-17 22:37:11 UTC
841,allow,118.82.19.47,94.38.63.32,80,Wherever,San Carlos,Colombia,Wherever,7eeaf693-2ffe-4e96-9d38-bccfc1eb62c2,2019-08-17 22:37:11 UTC
842,deny,250.156.36.16,234.193.72.232,80,Wherever,Ḩāfiz̧ Moghul,Afghanistan,Wherever,1915cc54-6e69-4dff-8062-9afcd439744a,2019-08-17 22:37:12 UTC
843,deny,82.7.85.68,82.4.124.170,80,Wherever,Evxinoúpolis,Greece,Wherever,de4122ab-7526-4cf0-b6fb-ff25724d36e8,2019-08-17 22:37:12 UTC
844,allow,185.253.0.114,244.16.194.17,80,Wherever,Khalopyenichy,Belarus,Wherever,274159a1-0178-45c0-8eb4-9cf97b136f0c,2019-08-17 22:37:12 UTC
845,deny,223.252.100.147,227.255.100.90,80,Wherever,Yuannan,China,Wherever,ad70a3f6-19c4-4eaa-b09c-c6faf6ba871c,2019-08-17 22:37:12 UTC
846,deny,206.153.37.6,186.179.102.204,80,Wherever,San Vicente,Philippines,Wherever,d9608072-f77b-4677-8f7f-e567f733f57f,2019-08-17 22:37:12 UTC
847,allow,80.139.27.0,154.212.104.60,80,Wherever,Pajić Polje,Bosnia and Herzegovina,Wherever,68afd5c4-8a72-46ce-a171-6f219a464eeb,2019-08-17 22:37:12 UTC
848,allow,22.49.224.230,217.151.120.205,80,Wherever,Tulyushka,Russia,Wherever,48e02c49-ac8b-4d4e-949d-e7589ab56ede,2019-08-17 22:37:12 UTC
849,deny,58.197.81.153,28.86.153.9,80,Wherever,Vanderbijlpark,South Africa,Wherever,e35a93cd-3911-4927-9d4e-285c08888057,2019-08-17 22:37:12 UTC
850,deny,0.72.37.87,147.254.91.111,80,Wherever,Chiţcani,Moldova,Wherever,564742e0-c852-483b-aa6f-019ea7fea00d,2019-08-17 22:37:12 UTC
851,deny,195.193.201.56,223.97.206.59,80,Wherever,Muzambinho,Brazil,Wherever,0754f5bc-c9ef-4807-a868-366009c83448,2019-08-17 22:37:12 UTC
852,deny,160.9.94.180,119.50.78.162,80,Wherever,Nchelenge,Zambia,Wherever,f3614c0b-41e0-42f2-9b17-f4eabc1a313b,2019-08-17 22:37:12 UTC
853,allow,138.226.206.40,44.178.1.246,80,Wherever,Anserma,Colombia,Wherever,673d5fab-4b5b-47fd-ba3a-c480f893cae7,2019-08-17 22:37:12 UTC
854,allow,141.13.249.81,138.119.112.145,80,Wherever,Kloangpopot,Indonesia,Wherever,25bb5283-1060-4a96-981a-5f43a6df42e2,2019-08-17 22:37:12 UTC
855,allow,124.41.101.89,193.95.233.11,80,Wherever,Terbangan,Indonesia,Wherever,213cf880-c9f3-4fe7-8ad7-0b50348dc9fa,2019-08-17 22:37:12 UTC
856,deny,160.190.235.10,13.45.38.84,80,Wherever,Šumperk,Czech Republic,Wherever,aa301854-e415-488c-8f69-75241c25a4db,2019-08-17 22:37:12 UTC
857,allow,6.224.131.96,194.239.97.142,80,Wherever,Zhangcun,China,Wherever,0a0d0857-3502-461e-b24d-dc479d1dc5e5,2019-08-17 22:37:12 UTC
858,deny,134.170.130.62,177.13.254.205,80,Wherever,Ganxi,China,Wherever,527a12b0-5af3-4c0f-93e4-ca87d8933054,2019-08-17 22:37:12 UTC
859,deny,224.227.12.163,133.203.96.133,80,Wherever,Bedford,Canada,Wherever,96829b90-72a3-4853-ac91-1e63f7d73d54,2019-08-17 22:37:12 UTC
860,deny,106.62.131.56,166.105.64.175,80,Wherever,Hwawŏn,South Korea,Wherever,ca75e72b-baa5-481a-b2d1-3c6d03110bae,2019-08-17 22:37:12 UTC
861,deny,193.231.230.160,60.78.188.89,80,Wherever,Heiheba,China,Wherever,d5877530-57ba-4179-a9b5-97ed4eb45132,2019-08-17 22:37:12 UTC
862,allow,168.161.233.143,156.44.97.205,80,Wherever,Cabaritan East,Philippines,Wherever,469c1315-eb2e-405e-a054-670d222b1c0b,2019-08-17 22:37:12 UTC
863,allow,234.156.62.4,235.230.182.135,80,Wherever,San Felipe,Chile,Wherever,5f5113ef-0ff3-40e5-b93c-3dc5bca195ac,2019-08-17 22:37:12 UTC
864,deny,91.20.85.224,142.234.155.88,80,Wherever,Mandaue City,Philippines,Wherever,04e0f87d-380f-4ff3-af3a-a10decf673bc,2019-08-17 22:37:12 UTC
865,allow,17.249.192.135,91.17.186.141,80,Wherever,Laguna Paiva,Argentina,Wherever,68dde114-1456-4916-a4e9-5c6390ad86e0,2019-08-17 22:37:12 UTC
866,deny,211.222.233.133,229.219.127.223,80,Wherever,Mas‘adah,Syria,Wherever,85776ff6-3e2c-490e-b924-7938df9991ca,2019-08-17 22:37:12 UTC
867,allow,37.198.131.25,235.13.201.144,80,Wherever,Lemahputih,Indonesia,Wherever,d71517c0-c01b-4b42-b5c0-d49158e319d6,2019-08-17 22:37:12 UTC
868,deny,216.105.140.122,63.125.22.213,80,Wherever,Miami,United States,Wherever,a63562d4-9e35-496a-b066-9d206a9ad45d,2019-08-17 22:37:12 UTC
869,allow,11.50.22.111,230.96.61.112,80,Wherever,Tambir,Indonesia,Wherever,c351b109-ed1e-475e-ae7a-e3da41aae4ef,2019-08-17 22:37:12 UTC
870,allow,238.132.22.212,210.90.91.222,80,Wherever,Iradan,Kyrgyzstan,Wherever,fd372f61-b45b-44f5-96ab-c072f942f197,2019-08-17 22:37:12 UTC
871,deny,250.114.128.186,6.139.119.153,80,Wherever,Biancheng,China,Wherever,e0e6d8e1-9644-4384-b708-c8ffb5049f87,2019-08-17 22:37:12 UTC
872,allow,89.235.35.114,104.124.163.79,80,Wherever,Colorado Springs,United States,Wherever,68a57b4d-d54e-4e4c-99a1-7f48525b1235,2019-08-17 22:37:12 UTC
873,allow,147.22.254.80,122.185.13.114,80,Wherever,Krajan Puger Wetan,Indonesia,Wherever,39a460fe-b1e2-4302-b63d-c73c91cd592e,2019-08-17 22:37:12 UTC
874,deny,246.11.236.108,7.132.66.132,80,Wherever,Dār an Naşr,Yemen,Wherever,24254291-f38b-4b05-a933-509a001038c9,2019-08-17 22:37:12 UTC
875,allow,244.213.135.168,80.218.238.106,80,Wherever,Changjiang,China,Wherever,da85703c-5d1e-4a62-970f-a1e49d5aee2c,2019-08-17 22:37:12 UTC
876,allow,109.117.39.234,88.153.19.252,80,Wherever,Jinghai,China,Wherever,a454fcc5-d761-4e33-96af-f3fbe30b7ad3,2019-08-17 22:37:12 UTC
877,allow,199.166.186.106,72.212.147.194,80,Wherever,Warung Wetan,Indonesia,Wherever,0e09fcc1-b4ea-4770-980e-b78b84294c7e,2019-08-17 22:37:12 UTC
878,deny,16.103.55.148,71.140.225.144,80,Wherever,Venilale,East Timor,Wherever,74f44508-588d-46a1-b57b-efb35d361607,2019-08-17 22:37:12 UTC
879,allow,129.201.219.69,110.43.177.67,80,Wherever,Jimo,China,Wherever,cad9fdbb-59d1-4226-9780-913a08a1ed9e,2019-08-17 22:37:12 UTC
880,allow,111.84.228.23,16.160.217.96,80,Wherever,Oenpeotnai,Indonesia,Wherever,c4373a04-4ff4-4b9e-b0bd-4ac6ba630bb8,2019-08-17 22:37:12 UTC
881,allow,238.73.11.85,253.51.230.140,80,Wherever,Znamenskoye,Russia,Wherever,177d24bc-b111-4c81-b4cf-b30c87e89a29,2019-08-17 22:37:12 UTC
882,deny,86.52.106.153,195.218.237.152,80,Wherever,Dahe,China,Wherever,a451bf7e-f75c-44aa-8bde-cfa40c037b4b,2019-08-17 22:37:12 UTC
883,allow,251.164.94.197,237.151.202.249,80,Wherever,Samboan,Philippines,Wherever,825e3f36-1777-444e-95d5-277c66166a0b,2019-08-17 22:37:12 UTC
884,deny,19.33.26.138,58.171.168.72,80,Wherever,Kacangan Lor,Indonesia,Wherever,03c3fab0-b161-4bf3-8308-58bf342c5d5e,2019-08-17 22:37:12 UTC
885,allow,19.2.49.136,204.246.77.208,80,Wherever,Kabare,Indonesia,Wherever,f2f80889-2072-4831-b1f4-e7b49b1732ca,2019-08-17 22:37:12 UTC
886,allow,163.89.140.185,108.239.153.212,80,Wherever,Madrid,Colombia,Wherever,7e23a703-ca21-4b9c-b94d-69d54183797f,2019-08-17 22:37:12 UTC
887,allow,106.3.239.103,25.197.238.149,80,Wherever,Hongxing,China,Wherever,b40ce947-b613-4021-86fd-d09a2256d35b,2019-08-17 22:37:12 UTC
888,deny,48.7.147.78,104.131.87.193,80,Wherever,Temblador,Venezuela,Wherever,a1d97bdc-442e-462b-ba49-bcc87c4ffd92,2019-08-17 22:37:12 UTC
889,allow,222.17.5.102,189.204.126.7,80,Wherever,Tempuran,Indonesia,Wherever,0cb74adc-7dc6-4da8-9d2e-a973c10dd778,2019-08-17 22:37:12 UTC
890,deny,180.204.73.187,59.24.223.254,80,Wherever,Munde,Indonesia,Wherever,3dcbb96c-2b58-41e0-b9f1-0ec5dc7dfc7b,2019-08-17 22:37:12 UTC
891,deny,140.77.251.255,194.7.87.235,80,Wherever,Lincheng,China,Wherever,c0411e77-a8d7-4216-9b1f-d76d4c4579bc,2019-08-17 22:37:12 UTC
892,allow,155.30.2.192,48.74.201.2,80,Wherever,Kap Choeng,Thailand,Wherever,6c096293-5a5c-4154-9424-b5415b0f9535,2019-08-17 22:37:12 UTC
893,allow,183.212.105.116,124.103.138.70,80,Wherever,Arada,Honduras,Wherever,5edfffaa-832d-48b8-9b23-679b5e1ed3b7,2019-08-17 22:37:12 UTC
894,allow,212.14.184.191,131.46.63.195,80,Wherever,Kotablolong,Indonesia,Wherever,303f8203-c242-4d10-8c18-42147a6ae3e4,2019-08-17 22:37:12 UTC
895,allow,100.112.138.67,134.198.212.246,80,Wherever,Velikiy Novgorod,Russia,Wherever,adc16c06-2f57-48fc-a422-70f3c091d031,2019-08-17 22:37:12 UTC
896,deny,56.164.254.237,129.117.28.225,80,Wherever,Minuyan,Philippines,Wherever,d02ca3a3-61b8-46dd-a07f-e933392b71ad,2019-08-17 22:37:12 UTC
897,deny,161.1.93.62,129.55.237.87,80,Wherever,Saint-Brieuc,France,Wherever,5eb75ca8-e1d7-4b7f-baaa-afb35d2e49a2,2019-08-17 22:37:12 UTC
898,deny,123.253.235.74,178.219.138.238,80,Wherever,Kapchorwa,Uganda,Wherever,f679eae6-90e5-45a2-8e7b-4eceee29beb7,2019-08-17 22:37:12 UTC
899,deny,169.65.49.142,50.173.73.19,80,Wherever,Khāsh,Afghanistan,Wherever,069861ce-8009-4e93-98c2-7cb436f9f6ae,2019-08-17 22:37:12 UTC
900,allow,73.10.244.60,66.237.1.131,80,Wherever,Cigintung,Indonesia,Wherever,9b31c123-965f-4840-b643-07600176bbec,2019-08-17 22:37:12 UTC
901,deny,73.235.71.94,119.220.7.157,80,Wherever,Rokytne,Ukraine,Wherever,940ba3a8-c7fb-4dc1-a496-7a20f0e2ec93,2019-08-17 22:37:12 UTC
902,deny,1.119.22.24,144.231.86.124,80,Wherever,Baratã,Portugal,Wherever,f0a4cac9-8378-46ed-88f7-bd6df69a63b8,2019-08-17 22:37:12 UTC
903,deny,213.26.6.152,87.65.55.73,80,Wherever,Chemodanovka,Russia,Wherever,ff9b7f9b-1f46-4783-b891-8560ef38646f,2019-08-17 22:37:12 UTC
904,allow,126.62.214.162,239.70.3.146,80,Wherever,Veshnyaki,Russia,Wherever,62a278c6-81bd-4d0a-bf21-68f0ce747fba,2019-08-17 22:37:12 UTC
905,allow,140.152.149.188,181.131.190.227,80,Wherever,Chengfeng,China,Wherever,0bd371cc-2b8a-49b3-aa7f-95bf2f2c72f5,2019-08-17 22:37:12 UTC
906,allow,111.6.28.212,233.196.144.5,80,Wherever,Wengyang,China,Wherever,2c7579dc-6c7f-435d-9281-a7b5a5ca5bad,2019-08-17 22:37:12 UTC
907,deny,190.207.192.79,160.23.4.107,80,Wherever,Lijia,China,Wherever,cd164eb2-c7f2-4f95-a0b0-e21021d8f16d,2019-08-17 22:37:12 UTC
908,deny,186.138.62.111,224.1.106.80,80,Wherever,Lijiaxiang,China,Wherever,ed168302-23e1-40ed-84a7-adad7922ab11,2019-08-17 22:37:12 UTC
909,allow,85.0.32.111,232.239.74.125,80,Wherever,Messina,Italy,Wherever,b6c300ed-cd00-4070-aaf7-84412f57546f,2019-08-17 22:37:12 UTC
910,allow,194.125.100.161,238.172.47.157,80,Wherever,Lakota,Ivory Coast,Wherever,9ba41db2-b887-42c8-9e2c-d34567dae2be,2019-08-17 22:37:12 UTC
911,deny,115.14.62.99,132.211.187.2,80,Wherever,Sefrou,Morocco,Wherever,49bf5051-4192-4fee-9e10-e76b8f7ddf83,2019-08-17 22:37:12 UTC
912,deny,249.205.34.75,103.9.229.130,80,Wherever,Bang Pakong,Thailand,Wherever,0f300c37-9062-45b9-a993-6f01264eb1d3,2019-08-17 22:37:12 UTC
913,allow,159.16.153.4,118.23.248.91,80,Wherever,Privodino,Russia,Wherever,8001dad1-8c8a-45f8-922d-3de30d354c44,2019-08-17 22:37:12 UTC
914,deny,140.41.4.123,64.165.56.223,80,Wherever,Songgui,China,Wherever,57384f2f-1aca-4044-9654-a47a5450044a,2019-08-17 22:37:12 UTC
915,deny,148.85.62.219,167.129.231.222,80,Wherever,Akriní,Greece,Wherever,9dde23be-fd40-4239-8205-6364ffac330d,2019-08-17 22:37:12 UTC
916,deny,113.118.133.89,7.181.19.123,80,Wherever,Horní Lideč,Czech Republic,Wherever,37969430-a9f4-4743-a313-7d3fd673aa30,2019-08-17 22:37:12 UTC
917,allow,84.163.174.32,218.216.154.231,80,Wherever,Houston,United States,Wherever,3b5cab85-a8b8-4460-84cc-7e5f277f2e9c,2019-08-17 22:37:12 UTC
918,deny,50.92.142.21,48.177.177.175,80,Wherever,Rato,Indonesia,Wherever,849f306b-8ffb-42f7-ba90-4de6e3daf6fb,2019-08-17 22:37:12 UTC
919,deny,234.121.66.182,6.137.164.163,80,Wherever,Mengenkrajan,Indonesia,Wherever,165738b0-e494-475d-9422-265ad7f83783,2019-08-17 22:37:12 UTC
920,allow,25.126.137.26,129.20.32.156,80,Wherever,Desa Werasari,Indonesia,Wherever,c52e4769-bda9-4ca2-a128-43b00dd39def,2019-08-17 22:37:12 UTC
921,deny,168.218.8.182,28.242.197.216,80,Wherever,Tiantang,China,Wherever,e5ab0b69-6e6e-47a6-a7fc-b45d00923068,2019-08-17 22:37:12 UTC
922,deny,38.95.238.228,184.147.205.129,80,Wherever,Ţūlkarm,Palestinian Territory,Wherever,09cb5618-fdef-43f2-b1b3-17d711acc18a,2019-08-17 22:37:12 UTC
923,deny,144.180.84.193,49.27.36.143,80,Wherever,Horqueta,Paraguay,Wherever,4a13827c-cad5-453c-969f-a0605c3c408b,2019-08-17 22:37:12 UTC
924,deny,10.159.13.64,230.213.238.42,80,Wherever,Lyuboml’,Ukraine,Wherever,6fa35023-d9f4-412d-b359-0f2beebe6a12,2019-08-17 22:37:12 UTC
925,allow,44.192.113.86,197.37.163.86,80,Wherever,Ertai,China,Wherever,56117b85-5f93-4710-9bd7-808b5fe0412c,2019-08-17 22:37:12 UTC
926,deny,185.239.123.124,250.209.39.121,80,Wherever,Itabaiana,Brazil,Wherever,02941a0b-436c-45de-82fe-ad9e24a861cf,2019-08-17 22:37:12 UTC
927,deny,95.53.223.164,252.209.89.65,80,Wherever,Yege,China,Wherever,bdc28e64-414b-450a-b2dc-c38df380662b,2019-08-17 22:37:12 UTC
928,allow,198.126.121.47,97.1.70.209,80,Wherever,Guaratuba,Brazil,Wherever,4eb2339d-591c-40fe-9a30-d6b604333822,2019-08-17 22:37:12 UTC
929,deny,54.113.252.91,174.131.37.193,80,Wherever,Quba,Azerbaijan,Wherever,4f633045-36a2-46c0-a8ed-25f91ac4fa77,2019-08-17 22:37:12 UTC
930,deny,57.51.249.228,47.9.238.43,80,Wherever,Almeria,Philippines,Wherever,89ef3e28-9042-408e-9197-3a98bda7fbec,2019-08-17 22:37:12 UTC
931,deny,130.184.227.182,235.15.182.41,80,Wherever,Odessa,United States,Wherever,9702c022-f1d9-4154-ac46-251922b58437,2019-08-17 22:37:12 UTC
932,deny,35.82.75.149,118.124.237.120,80,Wherever,Shedok,Russia,Wherever,e980eed3-6067-4930-b481-dcb78bc2582a,2019-08-17 22:37:12 UTC
933,deny,220.212.148.176,208.253.144.7,80,Wherever,Bandeirantes,Brazil,Wherever,8eaf0271-1701-4a33-9029-fbe9f43b0a9d,2019-08-17 22:37:12 UTC
934,allow,200.217.56.3,254.157.180.160,80,Wherever,Iitti,Finland,Wherever,995a3275-ceb9-4d99-9fd6-c59483645353,2019-08-17 22:37:12 UTC
935,allow,71.27.41.90,251.127.22.111,80,Wherever,Hulitu,China,Wherever,2753536a-31d2-46cd-8ed8-0583e7006739,2019-08-17 22:37:12 UTC
936,deny,223.30.125.156,23.80.110.53,80,Wherever,Jaroměř,Czech Republic,Wherever,c68743fb-7d29-45f5-8d3f-a34e286468c3,2019-08-17 22:37:12 UTC
937,allow,144.179.233.197,3.81.110.104,80,Wherever,Qarah Bāgh,Afghanistan,Wherever,12a56b5b-51c6-4768-8e47-a3a5d2e13b1d,2019-08-17 22:37:12 UTC
